Ticker,Name,Market Cap (HKD),Sector,Revenue 2024 (HKD),Revenue 2023 (HKD),Revenue 2022 (HKD),Revenue 2021 (HKD),EPS 2024 (HKD),EPS 2023 (HKD),EPS 2022 (HKD),EPS 2021 (HKD),ROA 2024 (%),ROA 2023 (%),ROA 2022 (%),ROA 2021 (%)
9982.HK,"9982.HK,0P0001MI5P,0",425218208.0,N/A,277228600.0,515214700.00000006,666246900.0,1431593900.0,0.018920000000000003,0.06149,0.10175000000000001,0.26829000000000003,3.63,9.21,17.26,39.19
0674.HK,CHINA TANGSHANG,425130272.0,Real Estate,877472298.0,650769369.0,256890302.0,56158591.0,,0.01097,0.00347,-0.0067,-4.2,3.67,3.29,-1.27
1945.HK,ZERO2IPO,423313024.0,Financial Services,211724700.00000003,262307100.00000003,242695200.00000003,228682300.00000003,,0.05500000000000001,0.07700000000000001,0.044000000000000004,5.75,6.48,6.07,5.38
2023.HK,CHINA LUDAO,422948000.0,Consumer Defensive,997530600.0000001,776328300.0000001,588171100.0,524036700.00000006,,0.099,0.05500000000000001,0.07700000000000001,5.27,6.02,5.26,8.86
9608.HK,SUNDY SERVICE,422400352.0,Real Estate,272303900.0,288598200.0,295439100.0,347860700.0,,0.00319,0.011330000000000002,0.019030000000000002,4.44,5.17,9.54,18.64
1712.HK,DRAGON MINING,422118976.0,Basic Materials,72804000.0,60495000.0,52514000.0,50003000.0,,0.0328,0.0157,0.0019,13.9,8.08,4.72,4.42
0608.HK,HIGH FASHION,421748704.0,Consumer Cyclical,3336832000.0,3306882000.0,3515405000.0,2887860000.0,,0.37,0.5,0.48,4.07,4.65,5.22,4.68
0128.HK,ENM HOLDINGS,420918272.0,Consumer Cyclical,74763000.0,108031000.0,94387000.0,109501000.0,,-0.012,-0.0913,-0.0129,0.98,0.5,-11.3,0.25
1285.HK,JIASHILI GP,419149984.0,Consumer Defensive,1982845700.0000002,1854800200.0000002,1940395600.0000002,1756845200.0000002,,0.16940000000000002,0.17127,0.30591,9.85,10.55,9.73,12.52
0701.HK,CNT GROUP,418811808.0,Basic Materials,345901000.0,495654000.0,665591000.0,885473000.0,,-0.036,-0.0494,-0.0108,-3.51,-2.31,-3.24,0.24
0149.HK,CH AGRI-PROD EX,418028928.0,Real Estate,579132000.0,596400000.0,868685000.0,650529000.0,,0.0007,0.0006,0.0492,4.66,3.35,4.64,14.65
0617.HK,PALIBURG HOLD,417974976.0,Consumer Cyclical,2731000000.0,2806400000.0,4003700000.0,4015600000.0,-1.55,-1.01,-0.27,-0.4272,-1.2,0.55,2.45,1.24
0078.HK,REGAL INT'L,417942016.0,Consumer Cyclical,1825800000.0,1792200000.0,1831100000.0,986600000.0,-3.02,-2.12,-0.53,-0.68,-4.64,-1.44,1.98,0.69
0717.HK,EMPEROR CAPITAL,417932704.0,Financial Services,333841000.0,400428000.0,503962000.0,673791000.0,,-0.0238,-0.0444,-0.0855,1.37,-2.92,-4.59,-6.95
2188.HK,TITANS ENERGY,417768384.0,Industrials,431473900.00000006,411704700.00000006,379332800.00000006,371078400.00000006,-0.033440000000000004,-0.03751,-0.021670000000000002,0.02211,-2.67,-2.24,0.98,6.51
0406.HK,YAU LEE HOLD,416151296.0,Industrials,7811653000.0,6685961000.0,6732944000.0,6794756000.0,,0.1133,0.1557,0.3434,3.96,3.82,4.26,5.5
6830.HK,HUAZHONG IN-V,415759648.0,Consumer Cyclical,2031368900.0000002,2035782100.0000002,2117408700.0000002,2084481300.0000002,,0.02398,0.06732,0.03146,6.69,6.82,10.81,8.65
1721.HK,FSM HOLDINGS,415000000.0,Industrials,14876000.0,16071000.0,23301000.0,16076000.0,,-0.0049,0.0021,-0.0031,-0.9,-2.8,11.91,-0.5
1563.HK,ALLI INTL ED LE,414272960.0,Consumer Defensive,,,352508200.0,174158600.0,,,0.26268,0.05786000000000001,,,-42.93,-47.22
0543.HK,PACIFIC ONLINE,413603392.0,Communication Services,698542900.0,814125400.0000001,895100800.0000001,937368300.0000001,0.042460000000000005,-0.03135,-0.00649,0.048510000000000005,6.76,1.68,0.77,5.76
1985.HK,MICROWARE,411000000.0,Technology,1234334000.0,1166848000.0,1148967000.0,1114277000.0,,0.11,0.11,0.16,11.14,10.3,9.31,13.28
0381.HK,AOM INT'L,410448992.0,Consumer Cyclical,386662000.0,383923000.0,420904000.0,323718000.0,,0.3906,-2.3488,-11.548,-2.44,14.52,5.9,-15.28
0432.HK,PCPD,409686240.0,Real Estate,901000000.0,822000000.0,561000000.0,467000000.0,,-0.2289,-0.2934,-0.4246,2.92,0.87,-0.16,-1.67
6913.HK,SCVE GROUP,406870016.0,Consumer Defensive,751978700.0000001,611824400.0,567903600.0,549583100.0,,0.12100000000000001,0.12100000000000001,0.14300000000000002,8.88,9.88,11.7,12.56
1543.HK,JOIN-SHARE,405805376.0,Financial Services,390210700.00000006,369646200.00000006,395623800.00000006,350573300.0,,0.022000000000000002,0.033,0.05500000000000001,6.36,7.0,7.69,8.46
1027.HK,CHINA JICHENG,404299008.0,Consumer Cyclical,388590400.00000006,323913700.0,389342800.00000006,336659400.0,0.029040000000000003,-0.24200000000000002,-0.08822,-0.47036,6.25,-24.35,-3.6,-28.03
0713.HK,WORLD HOUSEWARE,403979648.0,Industrials,318280000.0,380630000.0,628672000.0,878030000.0,,-0.218,-0.2745,0.0573,-11.01,-3.35,-3.96,2.71
2119.HK,TSIT WING INTL,403609952.0,Consumer Defensive,721117000.0,728930000.0,695938000.0,766793000.0,0.082,0.0676,0.0658,0.1113,16.72,13.51,13.54,18.45
2051.HK,51 CREDIT CARD,402605056.0,Financial Services,3962200.0000000005,-9541400.0,41519500.0,168363800.0,,0.011000000000000001,-0.07700000000000001,-0.20900000000000002,-109.03,-119.94,-131.93,-145.12
1747.HK,HOME CONTROL,400253504.0,Technology,838125600.0,787862400.0,987168000.0,982862400.0,,-0.02496,0.07098,0.05928,10.33,3.68,12.54,9.24
0595.HK,AV CONCEPT HOLD,399811712.0,Technology,984294000.0,660008000.0,1042449000.0,1241160000.0,0.1201,0.0448,0.2542,0.2969,6.15,2.53,13.73,17.73
2177.HK,UNQ HOLDINGS,399806976.0,Consumer Defensive,1483240000.0000002,1909490000.0000002,2616915400.0,3336436400.0000005,0.25300000000000006,-0.12100000000000001,-0.781,0.22000000000000003,4.94,0.27,-6.42,4.89
0583.HK,GWPA HOLDINGS,399776256.0,Real Estate,122056000.0,121782000.0,120945000.0,120448000.0,-0.0537,0.1817,0.2026,0.4846,2.81,6.11,5.55,10.63
3662.HK,STARJOY W&T,399437504.0,Real Estate,1490810200.0000002,1719311000.0000002,1792726100.0000002,2135921700.0000002,,0.23804000000000003,0.24299000000000004,-0.28919000000000006,6.36,11.03,12.15,-5.23
3300.HK,CHINA GLASS,399160160.0,Basic Materials,6311373200.000001,5838716400.0,4759915600.0,5571552800.0,,-0.264,0.0759319,0.48665650000000005,0.09,1.81,5.56,16.27
0037.HK,FE HOTELS,398840864.0,Real Estate,29638821.0,37166269.0,51070156.0,49691581.0,,-0.0106,0.0736,0.0129,-7.64,-0.84,13.34,3.41
0632.HK,CHK OIL,398646848.0,Energy,153126000.0,161497000.0,355277000.0,1528065000.0,,-0.0589,-0.0014,0.1756,-3.94,-10.71,2.02,31.09
1728.HK,ZHENGTONGAUTO,398291840.0,Consumer Cyclical,22821451400.0,26545172500.000004,24867469000.000004,23084081900.0,-0.6160000000000001,-0.35090000000000005,-0.1199,-1.4718000000000002,1.12,3.66,6.58,-0.21
1170.HK,KINGMAKER,398203840.0,Consumer Cyclical,689269000.0,1061974000.0,842687000.0,804720000.0,0.03,0.0792,-0.0269,0.1305,2.64,5.11,-0.02,7.06
1120.HK,ARTS OPTICAL,397850880.0,Healthcare,1282272000.0,1196309000.0,1144103000.0,1152941000.0,0.0296,0.1329,0.2971,0.0536,5.29,7.25,14.84,4.81
0618.HK,PKU RESOURCES,396925888.0,Real Estate,1585080200.0000002,5692357000.0,,,,0.60324,,,-5.8,16.26,,
1319.HK,OIWAHPAWN,392559232.0,Financial Services,177923000.0,159014000.0,141608000.0,166929000.0,0.045,0.045,0.037,0.048,49.32,49.32,49.32,49.32
1628.HK,YUZHOU GROUP,392014784.0,Real Estate,10687890400.0,23624791300.000004,29410964000.000004,29778365100.000004,-2.05953,-1.8155500000000002,-2.0471000000000004,0.13002,-14.08,-10.43,-9.53,2.21
1008.HK,LITU HOLDINGS,391969984.0,Consumer Cyclical,725453000.0,716658000.0,928475000.0,1158852000.0,,-0.105,0.004,0.006,6.85,-0.89,4.84,5.03
1260.HK,WONDERFUL SKY,391421568.0,Industrials,239055000.0,276007000.0,303597000.0,371121000.0,-0.0578,0.023641,-0.112,0.103,-1.82,4.1,-5.69,8.9
0556.HK,PAN ASIA ENVIRO,391050016.0,Industrials,276657700.0,242369600.00000003,171124800.0,41973800.0,0.019360000000000002,0.0018700000000000001,-0.0012100000000000001,0.010890000000000002,2.77,0.82,0.35,1.11
0413.HK,SC HOLDINGS,390452992.0,Consumer Cyclical,3231529000.0,2887385000.0,3813722000.0,4724909000.0,,-0.0025,0.006,0.002,3.07,2.58,3.15,2.51
2321.HK,SWANGCHAICHUAN,390058496.0,Consumer Defensive,913008000.0,931920000.0,835906000.0,668738000.0,,0.0271,0.0325,0.024469,11.24,12.92,12.35,18.08
2125.HK,STRAWBEAR ENT,388322560.0,Communication Services,1236990700.0,924729300.0000001,1079015300.0,1873370400.0000002,,-0.1771,0.0825,0.2761,1.46,-4.16,5.05,10.67
6911.HK,LANCANG TEA,384300000.0,Consumer Defensive,,580079500.0,509155900.00000006,614544700.0,,,0.9455413,1.7155545000000003,,11.38,11.52,17.68
0097.HK,HENDERSON INV,383963584.0,Consumer Cyclical,1535000000.0,1551000000.0,1786000000.0,1770000000.0,,-0.024,0.002,0.011,9.18,9.66,13.06,14.5
0195.HK,GREENTECH INTL,382480000.0,Basic Materials,,820875000.0,931380000.0,979884000.0,,,0.158,0.256,,15.44,32.03,55.37
2107.HK,FIRST SERVICE,379402784.0,Real Estate,1459673600.0,1332005400.0,1234499200.0,1231855900.0,,0.06468,0.04598,0.03916,0.03,7.34,5.82,3.84
6118.HK,AUSTAR,379310688.0,Healthcare,1650442200.0000002,1940107400.0000002,2372555900.0,2216530800.0,0.033,-0.24200000000000002,0.18700000000000003,0.5940000000000001,4.83,1.29,7.65,19.11
1005.HK,MATRIX HOLDINGS,378101504.0,Consumer Cyclical,456859000.0,714486000.0,986094000.0,1082637000.0,-0.395,-0.136,0.008,0.073,-31.48,-3.54,7.18,10.75
0124.HK,GD LAND,376538784.0,Real Estate,6759320000.0,3877416000.0,1377691000.0,6006392000.0,,-1.4285,0.2294,0.8193,-1.8,-4.42,1.81,6.65
0166.HK,NEW TIMES CORP,375896576.0,Basic Materials,10896700000.0,26150200000.0,20913200000.0,11167076000.0,,-0.0172,0.0326,0.0376,4.96,4.28,21.29,22.76
7827.HK,VISION DEAL-Z,375763200.0,Financial Services,,,,,,-2930.0,-6.516,,-3.23,-7.04,-6.95,
0433.HK,NORTH MINING,375347968.0,Basic Materials,1110226000.0,1533714000.0,1295666000.0,1350367000.0,-0.0055,-0.4309,-0.1392,-0.306,-22.56,-88.71,-1.89,-4.59
3332.HK,SINOLIFE UTD,373787712.0,Consumer Defensive,822687800.0000001,620354900.0,302336100.0,277557500.0,,0.06116,-0.016610000000000003,-0.03685000000000001,12.75,16.34,1.23,-3.8
3301.HK,RONSHINECHINA,373721472.0,Real Estate,32760075700.000004,48713800300.00001,33065221200.000004,36612415400.0,-7.843000000000001,-3.8720000000000003,-7.337000000000001,0.8470000000000001,-7.99,-1.91,-6.34,1.43
6909.HK,BETTERLIFE HLDG,373500000.0,Consumer Cyclical,9620644000.0,11801306000.0,11089901900.0,10959157000.0,,0.099,0.30800000000000005,0.9460000000000001,5.73,9.67,13.0,24.04
1570.HK,WEIYE HOLDINGS,372652672.0,Real Estate,,1773462900.0000002,1459111500.0,1121271800.0,,-0.29513,0.04279,-0.7180800000000002,,-0.32,1.96,0.06
1335.HK,SHEEN TAI,372423392.0,Utilities,50875000.0,420436000.0,315701000.0,66113000.0,,-0.006,0.003,-0.003,-1.21,1.7,3.9,1.72
0897.HK,WAI YUEN TONG,371283040.0,Healthcare,783881000.0,723598000.0,1391411000.0,1108565000.0,-0.013,-0.0169,-0.0884,-0.3053,6.6,1.95,2.06,-1.29
0082.HK,CRAZY SPORTS,371143488.0,Communication Services,411392000.0,490184000.0,703455000.0,511218000.0,-0.0033,-0.0048,0.0039,0.0347,2.5,1.37,5.15,12.84
2226.HK,HONWORLD GP,370400000.0,Consumer Defensive,302584700.0,284662400.0,298760000.0,277938100.0,-0.9790000000000001,-1.0010000000000001,-0.924,-0.6050000000000001,-3.6,-7.38,-7.26,-14.18
1909.HK,FIRE ROCK-NEW,368640000.0,Communication Services,140591000.0,134927000.0,115063000.0,1035215000.0,-0.08,2.916,0.158,-6.318,16.51,368.11,34.08,-257.1
2502.HK,JINYUAN HCHEM,367921376.0,Basic Materials,3412200000.0000005,2563250800.0,2479986300.0,1627553400.0000002,,0.099,0.15910950000000001,0.0834163,7.14,10.81,31.08,19.73
2271.HK,ZHONGAN SERVICE,367363936.0,Real Estate,453461800.00000006,386246300.00000006,351708500.0,325263400.0,,0.12320000000000002,0.11032560000000001,0.08470000000000001,14.86,19.75,39.25,44.16
1673.HK,HUAZHANG TECH,367109920.0,Industrials,492849254.70000005,581813115.4000001,356255681.1,546596677.0,,-0.0489412,-0.3924459,0.024876500000000003,0.36,-2.65,-33.13,4.8
1942.HK,MOG DIGITECH,365935968.0,Technology,1378808200.0,1561745900.0000002,384783300.00000006,172982028.5576691,-0.198,-0.132,0.033,0.0348678,-16.83,-5.96,11.17,22.54
2347.HK,YOHO GROUP,365025728.0,Consumer Cyclical,841148000.0,855076000.0,790054000.0,523029000.0,,0.0131,-0.00045,0.057466,11.09,6.57,5.74,27.81
0046.HK,COMPUTER & TECH,364971008.0,Technology,261076000.0,257504000.0,268719000.0,265504000.0,0.1195,0.135,0.1902,0.2176,9.37,9.15,10.52,10.55
1817.HK,MULSANNE GROUP,364940512.0,Consumer Cyclical,2496736000.0,2561953900.0,2558909100.0,2964757400.0000005,,0.047740000000000005,0.014960000000000001,-0.10813,12.26,10.93,9.15,5.09
1125.HK,LAI FUNG HOLD,364136288.0,Real Estate,2192830000.0,1800510000.0,2515771000.0,3196582000.0,,-1.766,-0.406,-1.628,3.23,0.78,2.57,1.11
1922.HK,RUISEN LIFE SER,363326720.0,Real Estate,,2170520000.0,1884227400.0000002,1486461900.0000002,,,0.44000000000000006,0.36300000000000004,,15.73,16.73,15.82
0252.HK,SE ASIA PPT,362926208.0,Consumer Cyclical,192687470.0,238533661.0,274414996.0,260322083.0,,0.123,0.118,0.028,5.24,3.41,3.02,2.47
2187.HK,ZHIXIN GP HLDG,362780000.0,Basic Materials,638407000.0,564047000.0,697567200.0,841596800.0000001,-0.11110000000000002,0.0143,0.0022,0.031900000000000005,-2.1,4.87,2.81,6.02
2131.HK,NETJOY,362024384.0,Communication Services,,3310880100.0000005,3641093500.0000005,3434741200.0000005,,,-0.2519,0.1617,,2.07,-7.47,7.28
0366.HK,LUKS GROUP (VN),361766176.0,Basic Materials,372746000.0,427308000.0,492875000.0,513230000.0,0.038,-0.195,0.106,0.168,3.4,-0.31,5.05,6.28
1587.HK,SHINEROAD INTL,360399968.0,Consumer Defensive,727809500.0,751950100.0000001,801138800.0000001,949977600.0000001,,0.033,0.07700000000000001,0.14300000000000002,10.14,6.7,13.9,23.33
2165.HK,LING YUE SER GP,359963072.0,Real Estate,718221900.0,670006700.0,635472200.0,595291400.0,0.319,0.396,0.29700000000000004,0.319,14.6,18.94,15.58,17.06
1022.HK,FEIYU,356885760.0,Communication Services,304422800.0,248807900.00000003,210670900.00000003,115266800.00000001,,0.033,-0.022000000000000002,-0.05500000000000001,-5.73,9.97,-1.86,-10.04
0296.HK,EMPEROR E HOTEL,356547008.0,Consumer Cyclical,789262000.0,291119000.0,415894000.0,301855000.0,,-0.08,-0.44,-0.15,3.58,-1.03,-11.27,-3.22
6833.HK,SINCO PHARMA,355755744.0,Healthcare,3103453100.0000005,2794069300.0,2498655500.0,2226460500.0,,0.022000000000000002,0.0374,0.0858,7.48,7.33,9.61,18.03
0063.HK,CHI ASIA VALLEY,355751200.0,Real Estate,134680000.0,38267000.0,39875000.0,37810000.0,,0.0009,-0.0167,-0.0001,7.92,2.04,-10.82,1.3
1110.HK,KINGWORLD,354824992.0,Healthcare,1167190200.0,1186524900.0,1053471100.0000001,932124600.0000001,,0.07084,0.04125,0.05500000000000001,10.02,10.32,10.28,10.51
0438.HK,IRICO NEWENERGY,354407232.0,Technology,3590973853.17,3439899643.367,2717305214.4150004,2273768972.288,,-1.4408900000000002,0.55671,1.35806,-2.38,-0.9,5.49,6.19
0852.HK,STRONG PETRO,352477760.0,Energy,,1266376000.0,923115000.0,810612000.0,,,0.0029,0.0029,,-4.26,2.38,2.42
3390.HK,TYCOON GROUP,352000000.0,Healthcare,876037000.0,1198649000.0,1186185000.0,888872000.0,,0.38,0.06,-0.02,4.1,36.5,7.87,0.62
1130.HK,CHINA ENV RES,351913696.0,Consumer Cyclical,82817000.0,84414000.0,93188000.0,77878000.0,-0.16,-0.09,-0.05,-0.1,-11.47,-3.56,0.43,-4.15
0096.HK,YUSEI,350102528.0,Consumer Cyclical,2226785000.0,2136722500.0000002,1942309600.0000002,1608458500.0000002,,0.13640000000000002,0.09570000000000001,0.08910000000000001,10.95,11.52,9.81,11.34
0320.HK,COMPUTIME,349654112.0,Industrials,4037818000.0,4204764000.0,4184831000.0,3596660000.0,0.101,0.0267,0.1001,0.0969,13.09,8.21,9.46,10.32
2772.HK,ZHONGLIANG HLDG,348994176.0,Real Estate,43650058100.0,73276588000.0,43262355400.0,83725576000.0,-0.7260000000000001,-1.342,-0.42900000000000005,0.8250000000000001,-0.6,0.48,0.11,3.44
0150.HK,HYPEBEAST,348117504.0,Communication Services,895652000.0,959973000.0,895632000.0,674212000.0,0.0109,-0.0025,0.0488,0.0347,11.57,9.36,23.87,21.08
6063.HK,LOTUS HORIZON,346000000.0,Industrials,242638000.0,190621000.0,223991000.0,220788000.0,,-0.0041,-0.0113,0.011,5.16,-1.87,-12.62,14.34
2231.HK,JY GRANDMARK,345695680.0,Real Estate,3769341400.0000005,564808200.0,564641000.0,2247438600.0,,-1.2210000000000003,-0.48400000000000004,0.14300000000000002,0.02,-20.85,-8.68,3.2
0399.HK,INNOVATIVE PHAR,344395808.0,Consumer Cyclical,6593000.0,8075000.0,11145000.0,15189000.0,0.0677,-0.1678,0.0313,-0.14,22.97,-1.36,16.38,-1.34
0822.HK,KA SHUI INT'L,344097984.0,Industrials,1481802000.0,1282495000.0,1504439000.0,1714549000.0,-0.0686,-0.0318,0.0837,0.1467,3.66,3.85,10.74,13.57
1895.HK,XINYUAN PM,343962048.0,Real Estate,955761400.0000001,824566600.0000001,755147800.0000001,847193600.0000001,0.16588,0.054560000000000004,-0.6479,0.24431,9.67,7.65,-31.24,13.22
0213.HK,NATIONAL ELEC H,343176384.0,Consumer Cyclical,578222575.0,501313169.0,694563912.0,1442829063.0,,0.052,0.095,0.118,3.27,2.79,2.32,2.85
1962.HK,EVERGREEN PG,342737184.0,Consumer Defensive,1016362000.0,979240000.0,1100375000.0,1207420000.0,,0.08,0.1,0.08,8.58,8.57,9.59,7.13
6866.HK,ZUOLI M-FIN,342200000.0,Financial Services,193252400.00000003,191761900.00000003,229091500.00000003,277270400.0,,0.08800000000000001,0.08800000000000001,0.11000000000000001,18.16,19.98,21.98,24.17
1468.HK,KINGKEY FIN INT,340973504.0,Industrials,330417000.0,331313000.0,127041000.0,148642000.0,-0.0747,-0.1716,-0.0114,-0.0017,-81.92,-61.79,-3.51,1.83
0685.HK,MEDIA CHINESE,340856032.0,Communication Services,1146740400.0,1034709000.0,954618600.0,902296200.0,-0.05928,-0.00078,0.00156,-0.00624,-3.37,4.15,4.21,3.02
0722.HK,UMP,340601088.0,Healthcare,748489000.0,727167000.0,665859000.0,616361000.0,,0.0765,0.0934,0.0458,14.58,15.51,16.65,17.57
0679.HK,ASIA TELE-NET,340133952.0,Industrials,419112000.0,431288000.0,319673000.0,364634000.0,,0.77,-0.08,-1.97,-0.22,19.76,0.5,-56.69
0922.HK,ANXIANYUAN CH,339868096.0,Consumer Cyclical,284430000.0,340533000.0,310947000.0,298742000.0,,0.0472,0.0329,0.0435,8.57,12.75,10.13,10.43
0137.HK,JINHUI HOLDINGS,339384960.0,Industrials,1239419000.0,638573000.0,1189232000.0,1022335000.0,0.112,-0.512,-0.086,1.559,12.78,-2.91,6.18,36.82
1542.HK,TAIZHOU WATER,338000000.0,Utilities,660882200.0,666981700.0,596924900.0,572306900.0,-0.528,-0.462,0.30800000000000005,0.66,4.68,4.94,4.53,5.78
1725.HK,USPACE TECH,337729568.0,Technology,347383300.0,515969300.00000006,698975200.0,715253000.0,,-0.75009,-0.5492300000000001,-0.19371000000000002,-22.74,-13.99,-8.44,-3.38
0216.HK,CHINNEY INV,336334496.0,Real Estate,1102627000.0,1066412000.0,1112501000.0,1277982000.0,,0.06,0.1,0.14,2.03,2.44,2.01,2.6
1520.HK,VIRTUAL MIND,335272512.0,Consumer Cyclical,129595000.0,66328000.0,89620000.0,139818000.0,,-0.1855,-0.1428,-0.1096,-33.98,-39.59,-17.12,-16.51
0455.HK,TIANDA PHARMA,333256224.0,Healthcare,329937000.0,532089000.0,509955000.0,474332111.0,,-0.0112,-0.0092,-0.0126,-1.47,1.71,-0.44,
0346.HK,YANCHANG PETRO,330030016.0,Energy,29184915000.0,27742529000.0,29936206000.0,19776474000.0,0.0492,0.1989,-0.2176,0.386,8.96,24.03,-8.65,11.27
1937.HK,JIACHEN HOLDING,330000000.0,Industrials,283566800.0,258772800.00000003,249997000.00000003,302412000.0,0.013090000000000003,0.00649,0.011770000000000001,0.02695,5.36,3.47,5.02,9.43
0280.HK,KING FOOK HOLD,327350912.0,Consumer Cyclical,775573000.0,894702000.0,819150000.0,640630000.0,,0.0873,0.0659,0.0313,13.25,15.71,13.09,9.96
1767.HK,TS WONDERS,324777600.0,Consumer Defensive,69958249.0,70117966.0,74799701.0,65269727.0,,0.0055,0.0058,0.0034,11.16,10.77,11.49,9.09
0219.HK,SHUNHO PROPERTY,324661696.0,Consumer Cyclical,683973000.0,606035000.0,612687000.0,514409000.0,-0.5667,-0.1426,0.9424,0.1334,-0.63,1.75,8.24,2.48
1141.HK,CMBC CAPITAL,323780192.0,Financial Services,363350000.0,155745000.0,519906000.0,895376000.0,0.0459,-0.5104,-0.3796,0.2455,5.12,-6.1,-1.31,3.4
0500.HK,FRONTIER SER,322054272.0,Industrials,753555000.0,812918000.0,964246000.0,756123000.0,,0.0214,-0.0124,-0.0681,-3.82,10.62,5.45,-6.77
1955.HK,JOHNSON HLDGS,320000000.0,Industrials,1564215000.0,2280200000.0,2979031000.0,2767475000.0,,0.061,0.259,0.377,5.75,9.24,19.92,27.07
0423.HK,HKET HOLDINGS,319384000.0,Communication Services,923894000.0,1022922000.0,1043595000.0,999937000.0,0.1256,0.0636,0.0765,0.0716,10.68,6.88,7.9,7.71
0557.HK,TIANYUAN HEALTH,319184000.0,Healthcare,26845000.0,45230000.0,54216000.0,94588000.0,-0.0858,-0.0388,-0.0728,-0.0422,-10.44,-5.33,-8.05,-0.72
2421.HK,KRP DEVELOPMENT,318379936.0,Real Estate,1946604660.0000002,6012443580.000001,6654261900.000001,5069089740.0,,3.07164,4.13713014,2.72519676,6.22,30.2,28.5,17.78
2257.HK,SIRNAOMICS-B,318246144.0,Healthcare,13868400.0,,,,,-8.034,-9.048,-111.54,-154.05,-102.72,-56.52,-88.91
1265.HK,TIANJINJINRAN,318200608.0,Utilities,1754829969.31,1958580017.6360002,1958394492.1750002,1737746565.027,-0.027500000000000004,-0.09240000000000001,-0.0407,0.0011,1.08,-4.83,-1.35,1.93
0214.HK,ASIA ORIENT,315327744.0,Financial Services,1903430000.0,2302948000.0,2788673000.0,2740363000.0,,0.51,-1.08,1.2,-15.96,3.56,-2.68,4.81
0865.HK,JIANDE INT'L,315251456.0,Real Estate,84409600.0,306114600.0,288368300.0,116169900.00000001,,0.0008800000000000001,0.005940000000000001,0.00022000000000000003,-1.66,1.57,3.85,0.68
1282.HK,RENZE HARVEST,313560000.0,Industrials,1142968000.0,740268000.0,811389000.0,2614841000.0,-0.0848,0.0474,-0.3514,-0.12,-2.49,1.87,-4.58,1.82
0987.HK,CH RENEW EN INV,313270016.0,Utilities,163065000.0,181337000.0,197184000.0,250255000.0,,0.0093,0.0124,0.0452,6.2,6.86,6.86,9.43
3616.HK,"3616.HK,0P0001EWUR,0",312000000.0,N/A,,,3147948100.0000005,3044445800.0000005,,,0.07700000000000001,0.28600000000000003,,,1.86,5.93
1657.HK,SG GROUP HLDGS,308800000.0,Consumer Cyclical,122905000.0,149362000.0,168888000.0,120932000.0,-0.536,-0.513,0.015,-0.003,-12.69,-9.72,3.23,2.91
1419.HK,HUMAN HEALTH,307437120.0,Healthcare,590819000.0,1001746000.0,1121793000.0,654712000.0,,0.476,0.989,0.381,9.73,25.48,44.13,39.08
